order_id,order_item_id,sku,price,quantity
3608,2,NAN,3167.0,2.0
3610,2,NAN,2901.0,2.0
3610,1,SKU_222,100.0,1.0
3611,3,NAN,999.99,2.0
3612,2,NAN,999.99,1.0
3612,1,SKU-1198,739.0,1.0
3613,2,SKU47,100.0,1.0
3614,3,NAN,2797.0,2.0
3617,1,SKU-323,898.0,1.0
3617,2,NAN,100.0,2.0
3619,1,NAN,2898.0,2.0
3620,3,SKU_276,804.0,2.0
3620,2,SKU34,999.99,2.0
3622,2,SKU865,3410.0,2.0
3624,4,SKU619,100.0,1.0
3624,3,SKU80,1743.0,2.0
3627,1,SKU-707,4304.0,1.0
3627,2,NAN,999.99,2.0
3627,4,SKU-1152,999.99,2.0
3629,3,SKU_223,2504.0,2.0
3629,2,SKU_1017,999.99,2.0
3631,1,SKU756,955.0,2.0
3635,2,SKU766,906.0,2.0
3637,1,SKU-1063,505.0,2.0
3637,3,SKU-732,4567.0,1.0
3638,1,SKU-889,999.99,2.0
3639,3,NAN,999.99,1.0
3639,4,SKU_1022,2538.0,2.0
3641,1,NAN,999.99,2.0
3643,2,SKU1131,1575.0,2.0
3643,4,SKU899,999.99,2.0
3643,1,SKU_352,2105.0,2.0
3644,1,SKU560,100.0,1.0
3645,2,SKU265,100.0,2.0
3645,1,NAN,995.0,2.0
3650,2,SKU312,999.99,2.0
3650,3,SKU668,2307.0,1.0
3651,3,SKU72,2991.0,2.0
3651,4,SKU306,3754.0,2.0
3652,1,SKU452,999.99,2.0
3653,1,SKU_246,999.99,2.0
3655,1,SKU-1151,999.99,1.0
3657,3,SKU_698,100.0,1.0
3657,2,SKU1099,3242.0,2.0
3660,1,SKU617,225.0,2.0
3662,4,NAN,3052.0,2.0
3663,1,NAN,962.0,2.0
3664,3,NAN,2666.0,2.0
3666,4,SKU_984,4647.0,1.0
3666,1,NAN,100.0,1.0
3667,1,NAN,230.0,2.0
3668,1,SKU_354,999.99,1.0
3672,2,SKU_196,4527.0,2.0
3672,3,SKU_869,1099.0,2.0
3675,1,SKU-757,4298.0,2.0
3676,4,NAN,999.99,2.0
3676,3,SKU-593,1241.0,1.0
3678,4,SKU620,999.99,2.0
3679,2,NAN,4904.0,2.0
3680,2,SKU-704,1464.0,2.0
3680,3,SKU1041,3131.0,1.0
3680,4,SKU956,100.0,1.0
3683,1,SKU696,2079.0,2.0
3683,3,SKU_906,999.99,1.0
3684,3,SKU526,4720.0,1.0
3685,1,SKU321,100.0,2.0
3686,1,SKU_253,999.99,1.0
3692,1,SKU_651,3340.0,1.0
3694,3,SKU110,100.0,2.0
3694,2,SKU_806,974.0,2.0
3695,2,SKU206,4734.0,1.0
3697,1,SKU-856,100.0,1.0
3697,2,SKU129,100.0,2.0
3701,2,SKU888,999.99,2.0
3701,1,SKU354,100.0,2.0
3702,1,SKU1163,3118.0,1.0
3702,2,SKU353,2709.0,2.0
3702,3,SKU_1093,100.0,2.0
3703,3,SKU_942,1914.0,1.0
3703,4,NAN,1252.0,2.0
3705,1,NAN,999.99,2.0
3705,2,SKU_779,100.0,2.0
3706,1,SKU-40,711.0,2.0
3707,1,SKU605,1449.0,2.0
3708,2,SKU724,100.0,1.0
3708,3,NAN,100.0,2.0
3710,3,SKU-1015,999.99,2.0
3711,2,SKU_536,3400.0,2.0
3712,1,SKU-848,4030.0,2.0
3713,1,NAN,100.0,2.0
3715,3,SKU-736,100.0,1.0
3715,2,SKU-1192,999.99,1.0
3717,3,SKU919,999.99,1.0
3718,1,SKU-99,552.0,1.0
3719,2,SKU_569,4149.0,2.0
3723,4,SKU_623,999.99,1.0
3724,1,SKU385,100.0,2.0
3725,3,SKU_1126,100.0,2.0
3727,1,NAN,100.0,2.0
3729,2,SKU_309,3055.0,2.0
3732,2,SKU_244,4733.0,2.0
3735,2,SKU_736,1241.0,2.0
3735,3,SKU122,999.99,1.0
3736,2,SKU179,2627.0,2.0
3736,3,NAN,3881.0,2.0
3738,3,NAN,999.99,1.0
3741,2,NAN,134.0,2.0
3743,1,SKU_218,1379.0,1.0
3744,1,SKU_657,100.0,2.0
3746,1,SKU918,999.99,1.0
3746,2,SKU-412,1893.0,1.0
3747,3,NAN,1100.0,2.0
3748,2,SKU48,100.0,2.0
3750,3,SKU1156,4750.0,1.0
3750,4,SKU67,1083.0,2.0
3750,2,SKU1083,100.0,1.0
3751,1,SKU-561,738.0,1.0
3752,1,NAN,100.0,2.0
3754,2,SKU-945,100.0,2.0
3756,3,NAN,859.0,2.0
3757,4,SKU-1098,100.0,2.0
3758,2,NAN,100.0,2.0
3760,3,SKU87,3048.0,1.0
3760,2,SKU1076,860.0,2.0
3762,2,SKU1130,999.99,2.0
3763,4,SKU-259,999.99,2.0
3763,2,SKU726,100.0,2.0
3764,1,SKU284,838.0,1.0
3771,1,SKU818,4453.0,2.0
3773,3,SKU918,999.99,1.0
3773,1,SKU-360,2229.0,2.0
3775,1,SKU_246,100.0,2.0
3775,3,SKU674,1135.0,1.0
3776,3,NAN,999.99,1.0
3776,4,SKU1038,2770.0,2.0
3776,2,SKU1148,75.0,1.0
3777,1,NAN,1889.0,2.0
3779,1,SKU-339,1206.0,2.0
3780,2,SKU609,100.0,2.0
3783,2,SKU-767,100.0,2.0
3784,1,SKU_428,999.99,1.0
3784,2,SKU446,1241.0,2.0
3785,1,SKU-786,100.0,1.0
3785,4,SKU150,999.99,2.0
3785,2,SKU924,999.99,2.0
3786,4,SKU1107,100.0,1.0
3786,2,SKU-243,999.99,1.0
3787,2,SKU-171,4040.0,1.0
3787,3,SKU_663,2988.0,2.0
3788,1,SKU774,4131.0,2.0
3789,4,SKU_800,3517.0,2.0
3789,2,NAN,3166.0,1.0
3790,1,NAN,3857.0,1.0
3790,3,SKU-372,3629.0,1.0
3792,2,SKU623,999.99,2.0
3793,2,NAN,3518.0,2.0
3794,3,NAN,100.0,1.0
3795,1,SKU587,2249.0,2.0
3796,3,NAN,4238.0,1.0
3796,2,SKU572,999.99,2.0
3799,2,SKU-27,100.0,2.0
3799,1,NAN,999.99,2.0
3806,2,SKU439,4623.0,2.0
3807,3,SKU310,100.0,2.0
3809,1,SKU_128,999.99,2.0
3810,1,SKU_209,58.0,1.0
3811,2,NAN,753.0,2.0
3813,3,SKU-935,999.99,2.0
3813,4,SKU_608,3137.0,2.0
3813,2,SKU722,100.0,1.0
3814,1,SKU302,100.0,2.0
3817,2,NAN,999.99,2.0
3818,1,NAN,999.99,2.0
3821,1,SKU_284,999.99,1.0
3822,1,SKU342,999.99,2.0
3822,4,SKU1026,999.99,1.0
3825,1,SKU309,1321.0,1.0
3826,1,SKU-648,3273.0,1.0
3826,4,NAN,3846.0,2.0
3827,3,SKU196,100.0,1.0
3829,1,SKU_1012,999.99,2.0
3831,1,SKU-273,176.0,1.0
3832,2,SKU-218,100.0,2.0
3833,1,SKU_744,451.0,2.0
3840,2,NAN,999.99,2.0
3841,1,SKU104,2085.0,2.0
3843,2,SKU_814,100.0,1.0
3843,1,SKU-109,3579.0,1.0
3848,1,SKU_939,100.0,2.0
3848,4,NAN,100.0,2.0
3849,3,SKU_698,4771.0,2.0
3849,2,NAN,999.99,2.0
3850,1,SKU_359,451.0,1.0
3850,4,SKU550,1208.0,2.0
3852,4,SKU-247,4473.0,1.0
3852,3,SKU716,999.99,2.0
3853,2,NAN,100.0,2.0
3853,1,SKU-303,100.0,2.0
3854,1,SKU-326,3458.0,1.0
3855,2,SKU326,4728.0,1.0
3855,3,NAN,999.99,2.0
3859,1,NAN,100.0,2.0
3860,3,SKU-437,4504.0,2.0
3860,2,SKU-901,1300.0,1.0
3861,1,SKU-561,2445.0,2.0
3862,3,SKU-1155,2066.0,2.0
3863,3,SKU-397,2932.0,1.0
3864,3,SKU577,564.0,2.0
3866,2,SKU515,100.0,2.0
3872,1,SKU899,100.0,2.0
3873,1,SKU744,999.99,2.0
3877,1,SKU_842,2887.0,2.0
3878,2,NAN,4565.0,2.0
3883,2,SKU799,100.0,2.0
3883,1,NAN,4054.0,2.0
3884,1,SKU447,1423.0,2.0
3885,1,SKU_358,550.0,2.0
3885,2,NAN,999.99,1.0
3887,2,NAN,999.99,2.0
3887,1,SKU_595,601.0,1.0
3888,1,SKU334,100.0,2.0
3889,3,SKU1184,4528.0,1.0
3891,3,NAN,1680.0,2.0
3893,1,SKU-434,2347.0,1.0
3894,2,NAN,1448.0,2.0
3894,3,SKU274,999.99,2.0
3895,1,SKU828,999.99,2.0
3898,2,SKU_623,100.0,2.0
3899,2,SKU855,3547.0,2.0
3900,3,NAN,2511.0,2.0
3901,1,SKU-128,100.0,2.0
3904,1,SKU_996,4733.0,2.0
3905,1,SKU_1001,100.0,2.0
3907,1,SKU-801,999.99,2.0
3913,1,SKU-187,2795.0,2.0
3915,1,SKU181,4697.0,2.0
3916,2,NAN,999.99,2.0
3918,1,NAN,3321.0,2.0
3919,2,SKU-543,3189.0,1.0
3920,4,SKU-1005,4808.0,2.0
3921,1,SKU-503,999.99,1.0
3921,3,SKU-215,482.0,1.0
3922,1,SKU-443,999.99,1.0
3922,2,SKU997,100.0,1.0
3923,3,SKU_744,1873.0,2.0
3923,2,SKU1089,965.0,2.0
3924,2,SKU-264,999.99,2.0
3925,2,SKU342,2513.0,1.0
3926,2,SKU526,3515.0,2.0
3926,1,NAN,100.0,1.0
3928,3,SKU_512,3566.0,1.0
3928,2,NAN,1370.0,1.0
3930,4,NAN,2934.0,2.0
3930,2,SKU_780,100.0,1.0
3936,1,SKU_99,999.99,2.0
3937,1,NAN,999.99,2.0
3937,2,SKU_390,999.99,1.0
3938,1,SKU1040,1102.0,1.0
3939,4,SKU1099,4952.0,2.0
3941,3,SKU_682,999.99,2.0
3941,1,NAN,2525.0,2.0
3942,1,SKU671,4410.0,2.0
3943,1,SKU44,1433.0,2.0
3945,4,SKU632,2015.0,1.0
3946,3,SKU_776,100.0,1.0
3946,2,SKU_235,1444.0,1.0
3949,4,SKU586,3801.0,2.0
3949,3,NAN,1815.0,2.0
3951,2,SKU118,2869.0,2.0
3951,3,NAN,675.0,1.0
3953,2,NAN,3258.0,2.0
3956,3,NAN,999.99,1.0
3956,2,SKU826,100.0,2.0
3956,1,SKU-1086,3706.0,2.0
3957,2,SKU108,999.99,1.0
3959,3,SKU_591,999.99,1.0
3959,4,SKU274,4065.0,2.0
3960,3,NAN,100.0,2.0
3960,1,SKU609,947.0,1.0
3961,1,SKU-278,100.0,2.0
3961,3,SKU-305,3703.0,2.0
3966,2,NAN,100.0,1.0
3967,1,SKU718,2313.0,2.0
3971,2,SKU-510,230.0,2.0
3972,2,SKU_648,100.0,2.0
3973,1,NAN,100.0,2.0
3980,1,NAN,999.99,2.0
3980,2,SKU_845,999.99,2.0
3980,3,SKU670,4295.0,2.0
3981,3,SKU_377,4988.0,2.0
3982,2,SKU-1186,4347.0,1.0
3982,1,SKU1098,944.0,2.0
3983,2,SKU_243,980.0,2.0
3984,1,SKU_193,100.0,2.0
3985,2,SKU1087,1901.0,2.0
3987,3,SKU1139,3789.0,2.0
3987,1,NAN,3116.0,1.0
3989,3,SKU_800,999.99,2.0
3990,2,SKU_211,100.0,1.0
3992,4,SKU275,100.0,2.0
3992,3,NAN,999.99,1.0
3993,3,SKU491,834.0,1.0
3993,2,SKU_674,4571.0,2.0
3995,1,SKU482,1932.0,2.0
3996,1,NAN,4125.0,1.0
3997,4,NAN,451.0,1.0
3998,1,SKU486,100.0,1.0
3999,1,SKU-417,1912.0,2.0
4000,1,SKU-725,4000.0,2.0
4005,1,SKU566,2417.0,2.0
4006,2,SKU-570,840.0,2.0
4007,1,SKU_845,1214.0,2.0
4007,3,NAN,4178.0,2.0
4007,2,SKU115,471.0,2.0
4010,1,SKU_895,1922.0,1.0
4011,2,SKU369,100.0,2.0
4011,4,SKU149,100.0,2.0
4012,4,SKU1153,100.0,2.0
4012,1,NAN,3300.0,2.0
4015,1,SKU248,2613.0,2.0
4016,3,SKU398,2914.0,2.0
4018,2,SKU-209,100.0,1.0
4018,1,SKU385,100.0,2.0
4018,3,SKU274,100.0,1.0
4018,4,NAN,524.0,1.0
4021,4,NAN,1734.0,1.0
4023,4,SKU_1132,72.0,1.0
4024,2,NAN,999.99,2.0
4025,2,SKU_175,972.0,2.0
4030,1,NAN,1150.0,1.0
4030,2,SKU_958,2943.0,1.0
4031,1,NAN,999.99,1.0
4032,2,SKU_407,3256.0,1.0
4032,3,SKU120,100.0,2.0
4033,2,SKU_718,3825.0,2.0
4034,1,SKU130,2809.0,2.0
4035,2,SKU628,4373.0,2.0
4036,1,SKU411,999.99,1.0
4037,3,SKU954,1463.0,1.0
4040,1,SKU_373,733.0,2.0
4044,2,SKU627,1850.0,2.0
4047,1,SKU287,999.99,1.0
4048,1,SKU539,4485.0,2.0
4050,1,NAN,560.0,2.0
4051,2,SKU1187,2309.0,1.0
4056,2,SKU-1130,3365.0,2.0
4058,4,NAN,1323.0,1.0
4059,2,SKU_784,4107.0,2.0
4059,1,SKU723,3142.0,2.0
4060,1,SKU147,2163.0,2.0
4061,2,SKU_705,4478.0,2.0
4063,2,NAN,100.0,2.0
4065,2,SKU_838,100.0,2.0
4065,3,SKU-847,999.99,2.0
4065,4,SKU_250,100.0,2.0
4067,3,SKU305,100.0,1.0
4068,1,SKU_1117,999.99,2.0
4071,3,SKU1121,2477.0,1.0
4071,4,SKU_324,1168.0,1.0
4071,2,NAN,1213.0,2.0
4072,2,SKU-878,219.0,2.0
4072,1,SKU982,100.0,2.0
4074,1,NAN,1898.0,1.0
4079,2,SKU-589,100.0,1.0
4079,4,SKU_1085,2416.0,2.0
4079,3,SKU_741,100.0,2.0
4083,1,SKU-382,1733.0,2.0
4085,3,SKU-889,100.0,1.0
4086,1,SKU275,328.0,2.0
4088,1,SKU-1159,100.0,2.0
4089,4,SKU-1186,999.99,2.0
4089,3,NAN,999.99,2.0
4089,2,SKU628,4564.0,2.0
4090,2,SKU-550,100.0,2.0
4093,1,SKU-982,2651.0,1.0
4094,1,SKU_693,3475.0,2.0
4094,2,SKU1137,3060.0,2.0
4095,3,NAN,3727.0,2.0
4095,4,SKU1079,100.0,2.0
4098,1,NAN,999.99,2.0
4099,3,SKU204,1817.0,2.0
4099,2,SKU1191,100.0,2.0
4099,4,SKU-381,999.99,2.0
4100,2,SKU512,100.0,2.0
4100,1,SKU-1061,2533.0,1.0
4101,3,SKU378,100.0,1.0
4101,2,SKU_481,100.0,2.0
4101,1,SKU906,2913.0,2.0
4102,1,NAN,675.0,2.0
4104,1,SKU_1014,100.0,2.0
4104,2,SKU_706,1089.0,2.0
4105,1,SKU_206,3192.0,1.0
4106,1,SKU-839,3870.0,1.0
4109,4,SKU-338,4368.0,2.0
4109,3,SKU551,999.99,2.0
4110,1,SKU919,100.0,1.0
4113,1,SKU-66,3387.0,1.0
4113,4,SKU-183,3062.0,1.0
4114,1,SKU868,935.0,2.0
4116,3,SKU464,1238.0,1.0
4116,1,SKU_650,3718.0,1.0
4117,1,SKU682,3280.0,1.0
4118,1,SKU_60,999.99,1.0
4119,1,SKU_392,1109.0,2.0
4120,3,SKU_946,1743.0,2.0
4120,1,SKU419,999.99,1.0
4121,2,NAN,162.0,2.0
4121,1,SKU680,999.99,1.0
4122,1,SKU_820,999.99,1.0
4124,4,SKU-185,100.0,2.0
4125,2,SKU430,100.0,2.0
4125,1,SKU-1026,117.0,2.0
4126,1,NAN,1752.0,1.0
4128,1,SKU1159,100.0,2.0
4129,4,SKU1146,999.99,2.0
4134,1,SKU_1045,999.99,1.0
4136,2,SKU-22,1700.0,2.0
4136,1,SKU-1037,3663.0,1.0
4137,1,SKU258,999.99,1.0
4138,1,SKU251,999.99,2.0
4139,1,SKU_960,100.0,2.0
4139,3,SKU973,3425.0,1.0
4140,2,SKU_890,771.0,1.0
4142,1,SKU-782,999.99,2.0
4143,1,SKU_440,100.0,2.0
4143,2,SKU-810,3992.0,1.0
4144,1,SKU-971,999.99,2.0
4145,1,NAN,683.0,1.0
4145,2,SKU392,100.0,2.0
4146,2,SKU189,2782.0,2.0
4146,1,SKU435,100.0,2.0
4147,2,SKU_541,999.99,2.0
4147,1,SKU687,780.0,2.0
4148,1,SKU_727,999.99,1.0
4152,2,NAN,100.0,1.0
4153,2,SKU-560,601.0,2.0
4153,3,SKU-241,999.99,1.0
4154,3,SKU113,999.99,2.0
4154,1,SKU_685,100.0,1.0
4155,1,NAN,999.99,2.0
4155,2,SKU90,100.0,2.0
4156,2,SKU-143,100.0,2.0
4156,1,SKU_456,119.0,2.0
4157,1,SKU381,91.0,1.0
4157,3,SKU536,999.99,1.0
4157,2,SKU_1095,100.0,1.0
4158,3,SKU-595,1780.0,1.0
4159,4,NAN,1652.0,1.0
4159,3,SKU_719,999.99,2.0
4160,2,SKU280,2127.0,2.0
4160,1,NAN,999.99,1.0
4161,2,SKU-237,118.0,2.0
4161,1,NAN,100.0,2.0
4163,1,SKU_324,3098.0,1.0
4164,2,SKU-197,369.0,2.0
4165,1,SKU642,2141.0,2.0
4165,2,SKU_861,260.0,1.0
4166,1,SKU77,1166.0,2.0
4170,2,SKU-133,2371.0,2.0
4170,3,SKU_108,4894.0,2.0
4170,4,SKU1120,4899.0,1.0
4173,1,SKU416,999.99,2.0
4173,3,SKU-1059,982.0,1.0
4173,2,SKU_1153,100.0,1.0
4175,2,SKU35,2794.0,2.0
4176,1,SKU346,999.99,1.0
4176,2,SKU139,999.99,2.0
4178,1,SKU-1189,100.0,2.0
4181,1,NAN,4349.0,2.0
4183,2,SKU_700,100.0,1.0
4183,1,SKU173,1739.0,2.0
4183,3,SKU598,2252.0,2.0
4187,2,SKU-903,2601.0,2.0
4188,1,SKU_1104,100.0,2.0
4191,2,SKU697,1213.0,1.0
4192,1,SKU_99,100.0,2.0
4193,2,SKU-377,566.0,1.0
4194,1,SKU481,3748.0,1.0
4195,2,SKU_499,999.99,1.0
4196,4,SKU893,709.0,2.0
4196,2,SKU_1136,999.99,1.0
4196,3,SKU-339,2253.0,2.0
4200,3,SKU49,100.0,2.0
4202,4,SKU_482,3907.0,2.0
4202,3,NAN,999.99,1.0
4203,4,NAN,3592.0,2.0
4203,1,SKU-215,2297.0,2.0
4204,1,NAN,999.99,2.0
4205,1,SKU_786,4949.0,2.0
4206,2,NAN,999.99,1.0
4206,1,SKU-403,100.0,2.0
4208,1,SKU-284,100.0,2.0
4209,4,SKU1119,100.0,2.0
4210,2,SKU711,3802.0,2.0
4215,1,SKU-977,1805.0,2.0
4216,2,SKU315,100.0,2.0
4217,1,SKU-354,999.99,1.0
4217,4,SKU_753,100.0,1.0
4218,3,SKU-151,279.0,2.0
4218,1,SKU-1107,100.0,2.0
4218,4,SKU-168,999.99,1.0
4219,1,SKU69,928.0,2.0
4221,2,SKU-470,3673.0,2.0
4221,1,SKU_901,438.0,1.0
4221,3,SKU-532,999.99,2.0
4223,4,SKU-492,2643.0,1.0
4223,3,SKU20,100.0,1.0
4223,2,SKU-151,3929.0,1.0
4224,2,SKU-788,4586.0,1.0
4224,1,SKU_1177,100.0,1.0
4227,2,SKU497,999.99,2.0
4227,1,NAN,999.99,2.0
4228,2,SKU36,2068.0,2.0
4228,4,SKU-522,100.0,2.0
4229,1,SKU-474,100.0,2.0
4229,3,SKU471,4591.0,2.0
4230,1,NAN,100.0,2.0
4230,2,SKU-14,999.99,2.0
4232,3,SKU_591,999.99,2.0
4233,1,SKU630,3028.0,2.0
4233,2,SKU-1185,999.99,2.0
4240,1,SKU700,973.0,2.0
4240,3,NAN,1955.0,2.0
4242,2,SKU-825,999.99,1.0
4242,3,SKU827,1547.0,1.0
4242,1,NAN,999.99,2.0
4243,3,NAN,2174.0,2.0
4243,1,SKU91,100.0,2.0
4244,2,SKU-871,100.0,2.0
4246,2,SKU_684,3181.0,2.0
4247,1,SKU_81,100.0,2.0
4249,1,SKU1168,100.0,2.0
4250,1,NAN,999.99,2.0
4252,1,SKU-787,3033.0,2.0
4255,2,SKU_700,4844.0,2.0
4255,4,NAN,886.0,2.0
4256,1,SKU337,100.0,2.0
4256,3,SKU232,100.0,2.0
4257,1,SKU-988,999.99,2.0
4258,2,SKU-959,4545.0,2.0
4259,4,SKU_596,3417.0,1.0
4259,1,NAN,999.99,1.0
4260,1,NAN,639.0,2.0
4260,3,SKU-321,3558.0,1.0
4260,4,SKU378,2165.0,2.0
4260,2,SKU881,1204.0,2.0
4261,2,SKU-993,780.0,2.0
4263,1,SKU962,100.0,1.0
4264,2,SKU-442,999.99,1.0
4264,4,SKU-1016,2738.0,2.0
4264,1,NAN,4963.0,1.0
4265,1,SKU_1016,100.0,1.0
4267,1,SKU1056,100.0,2.0
4269,1,SKU532,999.99,2.0
4269,2,SKU-322,1193.0,2.0
4274,1,SKU_847,999.99,2.0
4276,2,SKU921,1424.0,2.0
4277,3,NAN,999.99,1.0
4278,1,SKU-596,999.99,1.0
4279,1,SKU20,999.99,2.0
4281,3,SKU_309,3383.0,1.0
4283,3,SKU1040,2511.0,2.0
4286,3,SKU106,3190.0,1.0
4286,2,SKU-1166,999.99,1.0
4286,1,SKU-294,100.0,2.0
4287,1,NAN,1615.0,2.0
4288,2,SKU401,100.0,1.0
4289,3,NAN,688.0,2.0
4289,4,SKU362,3471.0,2.0
4289,2,SKU-801,4301.0,2.0
4294,1,SKU140,100.0,2.0
4296,1,SKU362,4915.0,1.0
4297,4,SKU_97,999.99,2.0
4297,1,SKU_634,589.0,1.0
4297,3,SKU1046,2801.0,2.0
4297,2,SKU264,1829.0,1.0
4298,3,SKU351,999.99,2.0
4299,2,SKU-1104,3565.0,1.0
4299,1,SKU-780,999.99,2.0
4300,1,SKU-4,100.0,2.0
4305,2,SKU-882,3497.0,2.0
4307,1,SKU922,2786.0,1.0
4308,4,SKU222,3835.0,1.0
4308,1,SKU231,3048.0,2.0
4309,2,SKU_596,999.99,2.0
4311,2,SKU910,100.0,2.0
4311,3,SKU177,100.0,2.0
4312,4,SKU-771,999.99,2.0
4312,2,NAN,100.0,2.0
4314,1,SKU925,100.0,2.0
4315,1,SKU_422,1166.0,2.0
4316,3,SKU318,100.0,1.0
4317,1,SKU_1082,4350.0,1.0
4318,1,SKU569,2845.0,2.0
4320,3,SKU873,2162.0,1.0
4321,1,SKU_895,1873.0,2.0
4327,1,SKU732,3983.0,2.0
4328,3,SKU390,999.99,1.0
4331,2,SKU855,999.99,1.0
4334,1,SKU417,1892.0,1.0
4334,2,SKU662,1558.0,1.0
4337,1,SKU747,999.99,2.0
4341,3,SKU1073,100.0,1.0
4345,3,SKU330,3262.0,2.0
4345,2,SKU428,4653.0,2.0
4347,2,NAN,999.99,2.0
4348,3,NAN,999.99,2.0
4350,1,SKU915,3646.0,1.0
4352,4,NAN,999.99,2.0
4352,1,SKU_750,4371.0,1.0
4354,1,SKU_418,999.99,1.0
4360,1,SKU1190,999.99,1.0
4361,1,SKU_1084,3287.0,2.0
4363,3,SKU475,999.99,2.0
4363,4,SKU_354,999.99,2.0
4364,1,SKU974,100.0,2.0
4364,4,SKU836,100.0,2.0
4366,2,SKU800,100.0,2.0
4367,4,NAN,858.0,1.0
4367,3,SKU-296,1056.0,1.0
4368,1,SKU166,999.99,2.0
4369,1,SKU1091,1537.0,2.0
4369,2,SKU-996,977.0,2.0
4370,4,SKU-604,100.0,1.0
4372,2,NAN,999.99,2.0
4376,4,SKU_903,2338.0,1.0
4376,1,SKU230,4168.0,1.0
4376,2,NAN,100.0,2.0
4377,3,SKU-96,999.99,1.0
4377,1,SKU_1056,4004.0,2.0
4385,1,NAN,3670.0,2.0
4387,3,SKU_818,100.0,2.0
4389,1,NAN,999.99,2.0
4389,2,SKU420,4685.0,2.0
4390,1,NAN,3449.0,2.0
4391,2,SKU_280,3067.0,2.0
4392,2,NAN,999.99,2.0
4392,1,SKU845,654.0,2.0
4393,1,SKU1070,100.0,2.0
4395,2,SKU-376,999.99,2.0
4397,3,SKU529,774.0,2.0
4398,1,SKU779,2416.0,2.0
4399,1,SKU278,4115.0,1.0
4400,2,SKU-985,100.0,2.0
4400,4,SKU_1064,1810.0,2.0
4401,1,SKU_261,2438.0,2.0
4403,2,SKU777,100.0,2.0
4404,1,SKU255,100.0,2.0
4405,2,NAN,2523.0,2.0
4406,1,SKU-35,645.0,2.0
4407,2,NAN,2491.0,2.0
4409,3,SKU107,100.0,2.0
4409,2,SKU886,3298.0,2.0
4409,1,NAN,794.0,2.0
4410,1,SKU_923,1928.0,2.0
4411,1,SKU-675,100.0,2.0
4415,2,SKU661,100.0,1.0
4417,1,SKU-908,999.99,2.0
4418,3,SKU-1095,100.0,2.0
4419,4,NAN,1375.0,2.0
4419,3,SKU194,999.99,2.0
4420,1,NAN,4370.0,2.0
4422,1,SKU-849,999.99,2.0
4423,3,SKU_741,999.99,2.0
4424,2,SKU1103,999.99,1.0
4425,1,SKU_651,988.0,1.0
4426,1,SKU_561,999.99,1.0
4426,2,SKU_809,2486.0,2.0
4427,2,SKU-673,3732.0,2.0
4427,4,NAN,999.99,1.0
4430,1,SKU_310,3245.0,2.0
4431,1,SKU-38,1998.0,2.0
4431,2,SKU371,999.99,1.0
4436,3,SKU_302,100.0,2.0
4437,2,SKU828,999.99,1.0
4438,3,SKU1094,2032.0,2.0
4439,1,SKU_954,3574.0,2.0
4439,3,NAN,3336.0,2.0
4441,3,SKU_358,100.0,2.0
4441,2,NAN,100.0,2.0
4442,1,SKU324,2107.0,1.0
4444,1,SKU-564,999.99,1.0
4445,1,SKU1019,999.99,2.0
4446,2,SKU_1169,100.0,2.0
4450,2,SKU_290,100.0,2.0
4450,1,NAN,100.0,2.0
4451,2,SKU444,999.99,2.0
4451,3,SKU1152,2186.0,2.0
4452,3,SKU1139,3607.0,2.0
4452,1,SKU1052,100.0,2.0
4453,1,SKU1098,4982.0,2.0
4454,2,NAN,999.99,2.0
4455,2,SKU991,100.0,2.0
4455,3,SKU440,3417.0,1.0
4456,2,NAN,999.99,2.0
4456,1,SKU249,2184.0,1.0
4457,2,SKU_328,100.0,2.0
4458,2,SKU124,4437.0,2.0
4459,4,SKU-316,999.99,2.0
4463,2,NAN,4084.0,2.0
4466,1,SKU742,999.99,1.0
4468,1,SKU405,999.99,1.0
4471,1,SKU-391,3915.0,1.0
4471,3,SKU890,999.99,2.0
4472,1,NAN,4938.0,2.0
4476,3,SKU-846,436.0,2.0
4477,2,SKU349,999.99,2.0
4478,1,SKU393,2550.0,2.0
4478,4,NAN,1533.0,2.0
4478,3,SKU-971,1003.0,1.0
4485,4,NAN,999.99,2.0
4486,4,SKU_370,999.99,1.0
4487,3,SKU_1097,999.99,1.0
4487,2,SKU397,2037.0,2.0
4489,1,SKU273,2051.0,2.0
4493,2,SKU902,100.0,2.0
4493,1,NAN,999.99,2.0
4495,1,SKU-729,1756.0,2.0
4496,2,SKU-835,2585.0,2.0
4497,1,SKU937,2106.0,2.0
4497,3,NAN,446.0,1.0
4498,1,SKU175,100.0,2.0
4499,3,SKU1014,999.99,1.0
4499,4,SKU529,100.0,2.0
4500,4,SKU_64,999.99,2.0
4500,2,SKU178,100.0,2.0
4501,1,NAN,999.99,1.0
4502,1,SKU-1188,1285.0,1.0
4507,3,SKU-192,999.99,1.0
4509,2,NAN,2843.0,2.0
4511,1,SKU274,2460.0,2.0
4512,1,SKU_964,100.0,2.0
4512,2,NAN,322.0,2.0
4513,4,SKU179,2598.0,1.0
4513,1,SKU-662,100.0,2.0
4514,1,SKU1124,4653.0,2.0
4514,2,NAN,1558.0,2.0
4515,3,SKU_13,4367.0,1.0
4515,2,SKU-15,999.99,2.0
4516,1,SKU402,446.0,2.0
4516,2,SKU611,999.99,2.0
4519,1,NAN,4932.0,1.0
4519,2,SKU1,999.99,2.0
4521,2,NAN,1563.0,2.0
4521,1,SKU504,4023.0,2.0
