order_id,order_item_id,sku,price,quantity
5445,1,SKU1169,3545,2
5020,1, sku-69 ,,
7331,3,  SKU225  ,,2
12324,1,SKU1072,3476,
19182,1,SKU361, 100 ,2
8295,1,  SKU558  ,free,1
7204,2,  SKU365  ,1061,
3942,1,  SKU671  ,4410,2
17169,1,SKU_844,1424,2
17315,2,SKU181,999.99,1
1079,1,SKU493,free,1
4014,1, sku-327 ,free,2
9825,1,  SKU614  ,free,2
14144,3,  SKU1058  ,,1
17271,3, sku-194 ,,
14825,2, sku-276 ,free,2
13370,1,  SKU397  ,free,
15177,2,SKU852,999.99,2
622,2,  SKU188  ,,2
1877,1,SKU_1055, 100 ,1
2176,1,SKU_603, 100 ,2
7057,2, sku-366 ,2386,one
8096,2,SKU828,,1
608,1,,3861,1
12750,2,SKU_793, 100 ,2
2193,1,  SKU129  , 100 ,1
9178,2,SKU_768,free,2
13683,2,  SKU1159  ,,2
2186,2,  SKU885  ,1015,1
8649,3,SKU_374,999.99,1
18702,3,SKU1188,999.99,1
13254,2,  SKU363  ,free,2
18020,1,SKU376,228,2
18799,1,SKU890,,1
18904,4, sku-495 ,free,1
18177,1,SKU_837,999.99,one
3007,1,SKU997,713,one
9686,1,SKU_821, 100 ,2
3520,4,SKU597,4674,one
5787,3,,1566,1
17913,1,SKU764, 100 ,one
3055,2,, 100 ,2
10710,1, sku-65 ,,
19543,3,  SKU2  ,free,
5721,4, sku-692 ,free,2
8007,1,SKU_532, 100 ,2
15203,3,,1910,
13302,1,SKU1017,free,one
5716,4,SKU_192,924,2
4898,1,,3442,2
9712,2,SKU790,999.99,1
5624,4,SKU_476,2870,one
16108,2,SKU_549,,
9528,1,  SKU913  ,999.99,1
11272,3,SKU736,4742,2
1069,3, sku-88 , 100 ,2
18906,3,,920,
12489,3,SKU758,3401,
1599,2, sku-1194 ,3135,2
8763,3,,,2
767,3,, 100 ,2
16347,1, sku-421 ,free,one
9365,3,  SKU624  ,1722,2
12352,2,, 100 ,2
10826,1, sku-1040 ,free,2
13295,2, sku-407 ,4473,1
2449,1,SKU_700,,2
415,1,  SKU714  , 100 ,2
11820,3,  SKU18  ,,
634,1,,999.99,one
12020,1, sku-299 ,,2
3356,3, sku-154 ,free,2
11396,2,SKU240,999.99,one
6429,1, sku-989 ,999.99,
6592,2,SKU398,999.99,
1508,2,SKU_661,999.99,2
13125,3,SKU679,999.99,
15526,3,SKU_59,,
19394,1,SKU_715,,
2006,3,  SKU34  ,3019,one
3338,1, sku-879 ,,2
5743,3,SKU_614,4651,
1462,4,, 100 ,
10368,1, sku-976 ,999.99,one
7933,2,SKU_897,free,one
4584,1,,999.99,1
1277,4, sku-1133 ,free,2
16654,4,SKU_597,2812,one
12971,3,,983,2
13161,1,SKU207, 100 ,one
5337,2,, 100 ,
11668,1,SKU724, 100 ,2
3867,3,SKU_757,,2
6080,1,  SKU1171  ,2434,1
13379,2,, 100 ,
6673,1, sku-584 , 100 ,
17022,2,,1230,2
19225,2,SKU736, 100 ,one
8213,3,SKU683,,2
13693,3,,,1
4850,1,SKU_619,999.99,1
6338,2,SKU_1022,3756,one
9008,3,SKU508,999.99,1
12637,1,  SKU644  ,3077,one
2955,1,SKU_574, 100 ,1
2860,1,,3418,2
2782,1, sku-281 ,,1
10896,4,,free,1
14904,1, sku-853 ,,2
14483,1,SKU1043,,one
1844,1,  SKU771  ,free,2
12570,3,SKU_489, 100 ,2
704,2, sku-153 ,999.99,2
2218,1,,999.99,2
8529,2,  SKU1064  , 100 ,1
11989,2,, 100 ,2
17156,2,SKU261,3172,1
19339,2,  SKU314  ,999.99,
5798,1,SKU530,2003,2
15229,1, sku-725 , 100 ,
6350,3,SKU_337,1397,1
9505,1, sku-119 ,,1
14641,1,, 100 ,
17173,3,,,2
17396,3,SKU1087,,one
6546,2,SKU_374,999.99,one
150,1,SKU711, 100 ,one
2222,2,SKU_1153,,1
16065,3,  SKU539  ,4075,1
6391,1, sku-554 ,4545,2
3045,1,SKU_1018,4082,2
15253,1,SKU699,free,2
5122,1, sku-362 , 100 ,2
4577,1, sku-542 ,free,2
9985,2,SKU_728,2819,1
19502,1,SKU274,,
2902,3,SKU_914, 100 ,1
17096,4,SKU_1004,2532,one
953,3,SKU_828,2105,2
4829,2,  SKU279  ,1275,2
15689,1,SKU_772, 100 ,2
14537,2,, 100 ,one
17946,1,,999.99,2
3992,2, sku-146 ,,2
12977,4,SKU955, 100 ,
16976,1, sku-300 ,3900,2
17973,3,  SKU995  ,4666,one
13010,3,SKU188,3199,2
8995,2,  SKU27  ,1572,2
17618,4,,91,1
1546,2,SKU1078,2282,one
6283,2, sku-1095 ,94,
18877,1,,free,1
11273,1, sku-617 ,3901,1
8860,1, sku-630 ,139,2
13792,1, sku-158 ,,
14778,3,SKU_578, 100 ,one
13825,2,SKU1033,999.99,2
8055,4, sku-390 ,2461,1
5030,1,  SKU477  ,,2
3325,2,SKU1080,999.99,2
17242,1,,999.99,one
2252,2,  SKU383  ,1745,1
14601,1,, 100 ,2
16617,3,SKU103,1002,
1240,1,  SKU473  , 100 ,one
975,2,SKU_547, 100 ,2
9590,1,,2980,one
17740,3,  SKU985  ,3231,
10478,1,,3205,one
7966,3,SKU_78,999.99,2
17709,2,,,
14069,2,,free,
10265,2,SKU108,,2
13465,2,SKU570,999.99,2
12555,4,,2019,
10810,3,SKU212,999.99,1
4920,1,SKU531, 100 ,one
8621,4,SKU104, 100 ,one
17713,1,SKU_407, 100 ,
13845,1,  SKU953  , 100 ,2
5668,2,SKU_994,,2
14013,3,  SKU856  ,,1
11343,2,SKU_75,999.99,2
11250,1,,999.99,1
442,1,,999.99,one
19924,1,,999.99,2
3400,2, sku-873 ,2874,1
7550,2, sku-585 ,,2
6196,3,SKU972,2509,2
4303,2,SKU644,999.99,one
5061,3,  SKU688  ,,one
16312,3,,free,2
7206,1,SKU507,free,1
5894,3, sku-120 ,,one
3380,1,SKU320,4163,2
601,4,, 100 ,2
10767,3,SKU788,4674,one
1646,2,  SKU506  ,4104,
18811,4, sku-1170 ,,2
14436,3,  SKU1009  ,999.99,
104,3,,,2
11782,1,SKU_746, 100 ,1
15467,3,, 100 ,one
441,4,SKU_948,,1
16610,2, sku-236 ,1172,2
19046,2,SKU_80,4327,2
11047,2,SKU789,3068,2
10566,2,  SKU1008  ,999.99,
13867,3,SKU_205,free,2
9971,3,  SKU116  ,free,one
6056,3,SKU6,3584,2
6784,3,  SKU56  ,free,1
8757,1,, 100 ,one
15998,4,SKU491,999.99,
13926,2, sku-736 ,,2
9022,3, sku-1127 , 100 ,2
1369,3,  SKU1025  ,free,2
11380,3,SKU796,3151,2
3860,2, sku-901 ,1300,1
9920,1,SKU_830,1630,
4856,3,SKU743, 100 ,
1428,3,SKU180,775,2
2717,2,  SKU855  , 100 ,one
4965,3,  SKU676  ,679,2
19781,3, sku-232 ,,2
10071,3,  SKU351  ,,2
4968,2,SKU_326,999.99,2
4426,2,SKU_809,2486,2
8651,3,  SKU853  ,659,
11756,3,SKU_250,4654,one
6308,2,,,2
18487,4,,999.99,1
6112,1,SKU_980,3827,one
19833,2,,,2
10768,4,SKU_341, 100 ,
4969,2,, 100 ,2
13250,2,SKU_330,,1
10039,2, sku-650 ,999.99,one
12386,2, sku-487 ,1140,one
8946,1,SKU_428,2367,2
6623,2,SKU406,1863,1
8339,4,SKU147,,2
14479,1,SKU_917,999.99,
16184,2, sku-187 , 100 ,2
7214,2, sku-274 ,999.99,2
9984,2, sku-981 ,999.99,
9886,1,SKU957,211,
8228,4, sku-171 , 100 ,2
11092,3,,free,
6340,2,  SKU1102  ,free,one
4788,3,SKU_438,free,2
8091,3,  SKU1079  ,free,
46,1,  SKU291  , 100 ,
9898,1, sku-726 , 100 ,2
14313,1,SKU640,999.99,
5968,1, sku-855 , 100 ,1
12287,1,SKU_306,1504,1
18341,2,SKU_170,3943,2
12674,2,SKU661,,2
15395,2,SKU_940,free,one
2698,1,, 100 ,2
12836,3,  SKU1062  , 100 ,1
5351,2,SKU_32,4877,2
3311,2,  SKU739  , 100 ,2
597,1,  SKU338  ,476,2
452,4,SKU_901,,one
11126,1,,free,1
12327,1,SKU741,4170,
17722,2,,,
834,2,,free,
13595,1,SKU_1107, 100 ,2
8996,1, sku-911 ,,one
13227,2,,free,
15768,1,SKU_1170,831,
5584,1,, 100 ,1
14067,2,SKU599,999.99,1
14595,3,SKU_799,4434,one
8654,4,,free,one
12738,3,,2437,
1534,2,  SKU285  ,free,one
18682,1,  SKU1127  ,,one
11435,1, sku-715 ,1153,1
12402,4,SKU239,4062,2
7749,1, sku-613 ,999.99,one
10702,1,,free,2
17975,1,  SKU588  , 100 ,
3650,3,SKU668,2307,1
4174,2,,999.99,
5143,2,SKU458, 100 ,
8258,4, sku-155 ,free,2
8480,3,SKU_580,,one
10787,3,SKU122,free,
17164,3, sku-985 ,288,one
16621,2,, 100 ,1
7992,1,SKU_719,3725,2
18424,1,  SKU38  ,999.99,2
5490,1, sku-664 ,,2
6170,2,SKU529,,one
4754,1, sku-467 , 100 ,one
2993,2,,999.99,1
13893,1,SKU_1096,999.99,2
2512,3,SKU_479,free,1
11555,1,, 100 ,1
2228,1, sku-323 ,4226,
7789,3,SKU200,3029,
2215,4,SKU_329,268,2
7973,4,  SKU310  ,804,2
12419,1,,999.99,1
16408,1,,1202,1
19201,1, sku-808 ,free,2
16724,1,SKU_1190,999.99,2
5739,4,SKU_1105,2420,one
14924,2,  SKU620  ,418,2
3219,3,,free,2
7155,1,SKU12,999.99,1
9885,2,SKU1003,,one
8188,2,SKU_104, 100 ,
6446,2,,,
11789,2,,4429,2
19228,3,  SKU142  , 100 ,one
7973,3,,free,2
18510,1, sku-387 ,4910,2
15581,1, sku-593 ,free,one
17571,1,SKU147, 100 ,one
16423,1,SKU_798,,1
18864,2, sku-489 ,3965,1
16120,1,SKU_39,1080,2
15940,1,SKU970,3505,1
14133,1,  SKU152  ,free,2
18568,1,SKU58, 100 ,
8491,1,SKU_1009,999.99,1
1737,3,,3462,one
17897,2, sku-226 ,1135,2
3177,3, sku-514 ,free,2
3416,2, sku-342 ,4237,2
9033,2, sku-751 ,,2
7521,2,  SKU242  , 100 ,2
14317,2,SKU700,999.99,
16348,1,SKU771,4960,one
11762,1,,free,2
5902,2,,free,
693,1,,free,
4876,3,,4596,2
11114,1,SKU_1138,free,1
1243,2,,,2
405,3,SKU_1112,999.99,
15429,1,SKU383,free,
1419,3, sku-1060 ,160,1
15723,4,,3665,
17319,2,,4877,one
17714,3, sku-242 ,free,one
9680,1,SKU169,,2
18045,4, sku-239 ,999.99,2
4398,2,,free,2
2763,2,SKU584, 100 ,1
16278,2,SKU_980,free,2
14490,1,SKU363,3349,1
1179,2,  SKU355  ,3991,2
17820,1,  SKU816  ,,
17672,1,SKU_1032, 100 ,1
12285,3,SKU860,,1
4715,3,SKU1169,1019,1
9019,1,SKU1104,999.99,one
3731,1,  SKU70  ,free,2
15324,2,SKU_252,2640,2
19787,1,,free,2
12591,1,SKU_97,,2
17321,4, sku-851 , 100 ,1
7111,1, sku-384 ,free,2
3386,4,SKU_476,,2
4659,2, sku-691 ,,2
14757,2,SKU_702,2690,1
4807,1,,999.99,2
16066,2,,free,2
14718,1,, 100 ,1
7027,1,SKU377,1135,2
19538,3,SKU_973,999.99,one
1264,1,SKU_718,621,1
18914,2, sku-476 ,,2
1069,2,SKU_750,2460,one
14848,1,  SKU509  ,,
5487,1,,,2
2209,4, sku-112 ,1661,2
13852,2,SKU731,3571,1
18186,1, sku-1125 ,,
19328,3,SKU143,835,
16235,1,SKU424,3819,2
7049,4,SKU_613,2858,1
5260,2, sku-618 ,4004,1
3663,1,,962,2
950,3,,,
11062,1,SKU440,free,2
3284,1,  SKU673  ,free,2
8382,3,,,2
5970,3,SKU_802, 100 ,1
10286,1,SKU_545,,1
16398,1,,2616,
18686,2,  SKU841  , 100 ,1
9524,3,SKU1043, 100 ,one
6218,1,,,2
10332,3, sku-598 ,999.99,
13521,2,SKU536,999.99,
16386,1,SKU142,999.99,one
13162,3,SKU_965, 100 ,2
5332,1, sku-465 ,,1
2679,3, sku-1095 , 100 ,2
19457,3,, 100 ,2
304,2, sku-849 ,free,1
15991,2,  SKU849  ,,1
7245,1,,,one
19046,1,,free,2
10031,2,SKU_205, 100 ,2
4308,2, sku-217 ,free,one
4419,1,SKU_552,free,
16718,1,  SKU892  ,3120,one
3053,1,SKU_171,213,2
17184,3,SKU732,4314,
7384,1, sku-741 ,763,one
17427,3, sku-397 ,2550,2
9004,1,SKU_1052,,2
3950,2,SKU821,999.99,one
4809,2, sku-1180 ,1391,2
9050,2,SKU59,999.99,
4048,1,SKU539,4485,2
3420,1,SKU1156,4759,
3484,1, sku-807 ,,2
14667,3,,,2
4606,2,SKU_349,free,
2241,3,SKU_582,999.99,
11481,1,SKU_553,4044,
15423,4,  SKU6  ,999.99,one
5977,1,SKU_1198,,2
19753,1,SKU1142,1474,2
12530,2, sku-238 , 100 ,2
8723,3,,free,one
11878,3,SKU_689,608,1
10665,3,  SKU1116  ,577,
15656,4,SKU_1071,999.99,1
15270,2,SKU910,,2
3843,1, sku-109 ,3579,1
12454,1,SKU1097, 100 ,1
4576,2, sku-1050 , 100 ,one
17704,1,SKU_733, 100 ,2
2819,3,SKU559, 100 ,2
7187,3,,free,2
12150,1,SKU_180,free,2
12484,1,  SKU595  , 100 ,1
14721,2,SKU835,free,1
15531,2,SKU91,free,1
7051,1,SKU839,free,1
9487,1,SKU_339,2228,2
3670,4,,free,1
1066,1,SKU763,4884,1
2038,1, sku-1104 ,999.99,2
14083,4,SKU_412, 100 ,1
15602,2,SKU_1090,,2
4263,2,  SKU829  ,free,one
3079,2,SKU719, 100 ,2
16125,4, sku-627 , 100 ,
9853,2, sku-1029 ,4686,
2834,3,SKU979,free,1
5487,2,,free,one
393,3, sku-483 ,3463,
6950,1,SKU591,1150,one
10682,2, sku-1153 ,999.99,2
9833,1,SKU746,,one
350,2, sku-626 ,free,2
11695,1,  SKU512  ,799,
16059,2,SKU400,3871,
1556,1,, 100 ,2
2863,2, sku-1109 ,,2
17856,3,  SKU634  ,999.99,
11198,1,,free,1
15934,1, sku-270 ,4454,one
5604,1,SKU_1195,free,2
4970,1,  SKU679  ,2590,1
12827,1,  SKU348  ,free,one
14168,4,SKU883,4761,2
6042,1, sku-581 ,999.99,one
17955,1,,,
18864,4,  SKU912  ,free,1
16976,2,  SKU692  , 100 ,2
7187,1, sku-291 ,free,one
14026,1,SKU_494, 100 ,2
19094,1, sku-1154 ,free,1
12826,2,  SKU687  , 100 ,1
18440,3, sku-529 ,2879,2
9305,1,SKU_911,4313,1
9608,2,  SKU1159  ,1960,
19056,1,,354,2
10359,1,  SKU1019  ,999.99,2
15235,2,SKU_1177,,2
240,2,  SKU1069  , 100 ,2
16571,3,,,
10751,1,,2052,2
9946,3,SKU_864,2708,2
6911,2, sku-1169 ,free,one
7134,1,  SKU27  ,,1
2892,3,SKU_339,,
6049,3,SKU_1007, 100 ,2
12766,2,  SKU888  ,3550,
14303,1,,3204,2
11219,1,SKU234,free,1
1367,4,  SKU15  ,999.99,one
12119,3, sku-677 ,1869,
7622,2,,999.99,one
17984,1,SKU_148, 100 ,2
11343,1,SKU_70,free,2
16128,1, sku-1035 ,3589,2
4847,1,SKU_1096, 100 ,2
16283,3,,,2
18197,2,  SKU696  , 100 ,1
17514,3,SKU_72,,2
12547,1,SKU110,999.99,2
6307,1,SKU1055,free,
7560,1,SKU1110,free,one
6752,1,  SKU755  ,free,
1324,2, sku-445 ,1849,one
16640,1,SKU51,free,1
9215,4,SKU_789,4380,1
11619,4, sku-32 ,156,
16999,4,SKU565,2827,2
17743,1,SKU813,free,1
18935,2, sku-286 ,3158,2
17414,2, sku-246 ,999.99,2
3403,3,SKU_576,free,1
4296,2,  SKU160  ,free,2
14694,1,  SKU9  ,2582,
11017,1,,free,1
893,2,SKU1034, 100 ,1
15449,1,SKU678, 100 ,2
16824,1, sku-257 ,,one
6165,3, sku-5 ,2509,
11623,1,  SKU888  ,3409,1
2441,1,SKU_32,2970,2
16502,1,SKU781,613,
4,1,SKU_472, 100 ,
4789,1,SKU910,999.99,one
19205,3,SKU_402, 100 ,one
9545,4,SKU242,1936,2
11018,2,  SKU436  ,4389,one
12544,1,  SKU584  ,4257,1
299,1, sku-1115 ,free,
2471,2,SKU_1194,555,2
4165,2,SKU_861,260,1
11880,2,, 100 ,
1379,3, sku-918 ,free,
4654,3,  SKU1045  ,free,
4121,2,,162,2
5005,3,,4818,2
3648,2,SKU127, 100 ,one
17547,1,  SKU1106  ,free,2
912,2,  SKU976  ,999.99,
9524,2,SKU_832,999.99,one
4259,3,SKU_882,2799,
3175,4,SKU417,127,2
7786,1,SKU_640, 100 ,2
9486,3,SKU_1006,3503,2
14645,1,,999.99,2
2175,1,,,2
16611,2,  SKU582  ,999.99,2
15541,1,SKU629,4591,1
8323,1,  SKU868  ,,2
10263,1, sku-380 ,,2
9314,3,, 100 ,1
530,2,,free,1
8731,3,SKU850,,
5460,4, sku-534 ,3261,1
6972,1,,,2
1792,3,SKU939,2043,
14995,2,,4713,
2616,2,SKU_611,999.99,2
3074,1, sku-1049 , 100 ,
19121,1,SKU1036, 100 ,2
14597,4,SKU108, 100 ,2
8106,3,SKU375,,2
15149,3,,1770,2
3139,1,SKU1063,4977,1
9180,2,  SKU827  ,564,one
12820,2,,1371,2
11809,1,  SKU261  , 100 ,
5006,3,SKU_1092,,1
1039,4,SKU447,999.99,1
19984,2, sku-298 ,999.99,2
15309,2,SKU48,999.99,2
87,3, sku-1023 ,1785,2
6409,3,,4072,2
13160,2,  SKU1150  ,999.99,1
7454,4, sku-590 ,,
7912,3,  SKU1072  , 100 ,2
5142,1,SKU193,free,2
14273,3,  SKU488  ,999.99,one
97,2,  SKU613  ,3664,one
16850,3, sku-40 ,free,2
2890,1,, 100 ,
4069,1, sku-969 ,3019,
15535,2,SKU_693,,1
15578,3,,4203,2
19882,3,  SKU871  ,2662,2
877,1,,,1
15510,3,  SKU579  ,2752,1
9210,3,SKU376, 100 ,
18700,1, sku-253 ,3026,2
19912,2,,,2
8911,2,  SKU162  ,3891,1
5517,3, sku-92 ,free,one
9495,4,SKU190,999.99,
6479,2,,1985,2
11974,3,SKU_934,999.99,2
1119,1,SKU1058,free,2
3331,2,SKU_701,1031,1
5470,2,SKU358,1359,
7209,2,SKU_1168,,one
9696,3, sku-560 ,3946,
3657,2,  SKU1099  ,3242,2
17572,3,SKU753,2793,1
11547,1,SKU_1,free,2
1615,1, sku-678 ,3981,2
13103,3,SKU702, 100 ,2
1446,1,SKU_527,free,one
17334,1,SKU_1164,4671,
6228,1,,999.99,1
7780,1,SKU620,free,2
11062,3,,,1
14645,2,SKU_411, 100 ,one
1057,1,SKU_383,,
4730,1, sku-27 ,,one
14333,2,, 100 ,1
4833,2,  SKU25  , 100 ,
7582,2,SKU_941,3640,2
14057,2, sku-129 ,free,one
19325,2,  SKU869  ,,2
5551,2, sku-669 ,2233,1
5688,2,,2753,
2157,4,,4674,
2409,4,  SKU987  , 100 ,1
9669,2, sku-310 ,1172,1
204,2, sku-625 ,2010,
1283,3,  SKU156  ,2583,one
16438,3,SKU62,,2
9394,2, sku-1008 ,3345,
8979,3,  SKU28  ,4023,2
4074,3,SKU20,free,2
9278,3,,,one
14392,4,  SKU824  ,free,1
14622,1,SKU_967,2611,1
15010,3, sku-321 ,999.99,one
10439,1,SKU_164,999.99,one
1264,2,SKU_155,456,2
2801,4,  SKU242  ,free,2
397,2,SKU_960,4481,
13783,2,, 100 ,
4989,3,,,2
17618,1,  SKU502  ,3772,one
18767,2,,free,2
16606,1, sku-1153 ,3025,1
15020,1,,3795,1
7371,1,SKU_889,999.99,1
18945,1,, 100 ,1
6531,1,,999.99,2
19757,2,SKU466,1808,1
15858,4,,free,one
16655,3,SKU238,,
10730,4,,999.99,1
5589,4,,3693,one
5807,1, sku-656 ,1282,
8899,2, sku-302 ,1396,2
6338,1,SKU1115,free,2
15113,1, sku-150 ,free,2
6028,2,,999.99,2
17389,1,SKU_363,free,2
177,2,,1052,1
856,1,SKU739, 100 ,one
3922,2,  SKU997  , 100 ,1
16056,3,SKU1081,2196,one
3282,3,SKU1151, 100 ,2
941,3,  SKU155  ,2681,
5453,1, sku-641 ,free,2
5348,2,,,
16968,1,SKU510,1245,
9095,4,SKU55,2181,2
6476,3,SKU1023, 100 ,1
15774,1,,3812,2
2363,1,SKU_17,999.99,one
4283,2,  SKU764  ,999.99,one
808,1,,999.99,2
13645,2,SKU_569, 100 ,1
74,2, sku-647 , 100 ,2
716,3,, 100 ,2
12546,3,SKU750,free,
9471,2, sku-928 ,1644,1
25,1,,277,
17973,4,, 100 ,1
12251,1,,free,
12962,1,SKU_283,,one
4915,3,SKU1181,4337,one
19778,2,,free,one
17246,2,SKU606,266,
5728,1,,,2
9471,1,SKU517, 100 ,one
17445,4,SKU174,free,2
2229,1, sku-711 ,,one
5418,3,SKU203,free,1
19848,1,,free,2
1540,1,SKU_1063, 100 ,one
5966,1, sku-413 ,999.99,2
16752,1,,656,2
7779,1,  SKU1124  ,free,one
3232,1,SKU1104,3877,2
10289,4,SKU_285, 100 ,one
50,3,,999.99,one
15461,1,,,one
2120,1,SKU_398,999.99,2
5442,4,,,
2195,1,  SKU1153  ,free,1
6130,2,SKU_11,,one
18847,4, sku-1062 ,,1
16300,4, sku-38 ,4190,2
92,4,,,1
19531,1,  SKU329  , 100 ,2
11464,3,SKU693,999.99,one
4615,1,SKU486,1128,2
17584,1,  SKU269  ,free,1
3158,1,  SKU67  ,,
8603,3,  SKU166  , 100 ,2
9134,2,SKU936,999.99,one
19459,3,  SKU264  , 100 ,2
1509,2,SKU_219,3727,1
885,4,  SKU850  ,,
3231,2, sku-517 ,,1
10217,1,,2482,
6239,1, sku-1031 , 100 ,1
13202,2,SKU_368, 100 ,2
19707,1, sku-973 ,,1
16599,1, sku-1128 ,4983,2
8970,1,  SKU407  ,1617,1
2370,2,SKU104,999.99,
4703,1,,2596,2
9828,1, sku-9 ,,
2124,2,,free,2
9594,2,SKU1197,858,2
9762,3,SKU_130,,
15399,3,SKU676,,2
10241,1,SKU_1074,999.99,1
7826,1,  SKU1106  ,999.99,
6736,1,, 100 ,1
3627,2,,999.99,2
13784,3,  SKU873  ,1366,1
12445,2, sku-1113 ,free,2
13875,1,SKU1199,free,1
13536,1,  SKU278  ,999.99,one
17545,2,  SKU58  ,999.99,one
17582,2,  SKU968  ,4072,1
3533,1,SKU_257,free,one
2355,1, sku-1079 ,2223,2
9408,1, sku-616 ,999.99,
18374,2,,3931,2
14606,1,SKU_752,999.99,one
4292,2,,,1
385,3,SKU1131,2764,2
27,2,SKU1155,2309,1
13656,2,,2846,one
8364,4,  SKU99  ,,1
19789,2,SKU_395,999.99,1
14929,1,,,
3208,3,  SKU1045  ,3028,1
1369,1,SKU_666,999.99,
5809,1,SKU_553,free,2
3368,1,,free,
15686,3,SKU222,,1
12031,4,,499,2
4636,1,,,2
10247,4, sku-584 ,4619,1
4088,1, sku-1159 , 100 ,2
19863,4, sku-1122 ,999.99,one
10114,1, sku-975 ,350,one
9040,2,SKU_309, 100 ,2
167,4,  SKU261  ,free,one
3259,1,SKU1199,2648,
16539,1,SKU428,free,2
653,4,,,one
16141,1,,3903,1
13637,1,  SKU629  , 100 ,2
4275,1,SKU_1045,366,one
18357,3,,890,2
10463,2,  SKU128  ,,2
8816,1,SKU_124, 100 ,1
1312,1,  SKU835  ,free,2
7060,3,,free,
1041,1,SKU_841, 100 ,2
18004,2, sku-1136 ,1863,2
3865,1, sku-554 ,free,1
2662,3,SKU224,4669,2
14791,2, sku-1115 ,999.99,one
7338,1, sku-618 , 100 ,2
17272,1,  SKU257  ,free,1
18357,2,,999.99,2
4201,3, sku-617 ,999.99,
11661,1,SKU_713, 100 ,
8754,1,SKU_1076,999.99,2
6833,1, sku-128 ,2461,
12848,3,  SKU184  ,free,
18107,1,SKU1081,3768,one
11489,2,SKU_465,3534,
18356,1, sku-448 ,324,2
19511,3,SKU_651,1135,
1426,2,,999.99,one
9000,4,, 100 ,one
19445,1,SKU1181,3269,one
5633,4,  SKU315  ,,2
16084,2,SKU_35,999.99,one
16746,1,SKU511,free,2
8915,1, sku-1093 ,1341,
4244,1,SKU_108,999.99,
19950,2,SKU579, 100 ,1
7719,2, sku-283 ,3657,one
2754,3,  SKU689  ,999.99,2
16515,3, sku-966 ,3541,
18896,1,SKU_789,3303,
8924,1,SKU_452,4668,2
18479,4,  SKU170  ,,2
9736,2, sku-692 ,,2
18243,1,  SKU378  , 100 ,one
16185,2,  SKU784  ,4775,
8470,2,SKU_1196, 100 ,1
7338,3, sku-882 ,999.99,
6032,2, sku-147 ,4649,2
9080,2,SKU84,1566,1
19424,1, sku-272 , 100 ,2
7497,2,,,2
8168,3,SKU123,,
748,1,,free,
8708,3, sku-596 ,4891,2
699,4,, 100 ,1
228,1,SKU187,free,one
4839,3,,952,2
11005,1,  SKU182  , 100 ,1
9145,3,SKU_1120,368,
4566,3,SKU1028,free,
7361,4,  SKU855  ,free,
247,2,SKU646,,2
16997,1,SKU_816,253,1
15917,3,,4941,
3078,2,SKU_64, 100 ,
11325,2, sku-1123 ,4790,2
12865,1,SKU669,3390,2
10423,2, sku-802 ,free,2
3037,4, sku-1130 ,999.99,2
19025,1, sku-823 ,377,1
8723,1,  SKU381  ,3123,2
4010,1,SKU_895,1922,1
2473,1,  SKU342  ,834,2
2330,1,SKU_116,2095,1
17834,2,SKU_942, 100 ,2
5773,1,SKU_879,1786,one
7866,3,  SKU56  , 100 ,one
8343,1, sku-767 ,,1
7553,1,SKU101, 100 ,2
13212,2,SKU_24,1609,
5157,2,SKU_438,999.99,1
17320,3,,free,
3071,4,  SKU129  ,,1
11718,2,  SKU727  ,3988,1
19014,1,SKU_830,4697,one
5049,3, sku-1112 ,343,one
14016,2, sku-182 ,2461,
16112,3,, 100 ,one
440,2,SKU526, 100 ,one
4500,2,  SKU178  , 100 ,2
7457,2,  SKU953  , 100 ,
6975,1,  SKU202  ,999.99,1
13086,1,SKU_431,999.99,
8929,2,,,2
12269,2, sku-189 , 100 ,1
8409,1, sku-541 ,,
4056,2, sku-1130 ,3365,2
13652,1, sku-1079 ,999.99,
8770,1, sku-958 ,,1
4446,1,,3061,
8914,3,  SKU223  ,447,2
13690,3,SKU_797,free,one
5544,3,,999.99,2
16182,2,  SKU1149  ,free,1
17856,2,SKU_219,,2
18245,2, sku-680 ,642,1
4124,1, sku-131 , 100 ,one
19414,1,,999.99,2
17358,3,SKU_41,999.99,one
17614,3,,1426,
14682,3, sku-997 ,free,1
2517,2,  SKU861  ,,one
17895,2,,999.99,1
5171,2,, 100 ,2
17399,2,SKU580, 100 ,1
4139,2,, 100 ,one
17952,1,,,
5872,1,,999.99,2
13769,4,  SKU156  ,2568,
3320,4,SKU_669,1267,1
10834,2,  SKU150  ,1590,one
653,3, sku-251 ,486,2
6099,1,SKU1069,,one
15896,4,SKU35,free,2
15563,2,  SKU451  ,4133,
7710,1, sku-403 ,,1
2979,1,  SKU561  ,4515,one
13826,1,SKU442,free,
14466,3,SKU960,999.99,1
6366,4, sku-919 ,3585,one
18213,1,SKU_53,4753,2
1741,2,SKU_51, 100 ,one
17433,1,  SKU243  ,3523,
15696,1,  SKU605  , 100 ,
11336,1,SKU_459,999.99,1
4530,4, sku-1183 ,625,one
17928,3,,1784,2
12956,3, sku-457 ,999.99,1
15687,4,SKU989,free,2
19461,4,SKU219,1101,2
13403,2,, 100 ,2
12904,4, sku-231 ,2210,one
16064,1,  SKU1151  ,free,1
11867,4,SKU_870,free,
18021,1,SKU_576, 100 ,
